[rosmaster.main][INFO] 2020-03-16 14:20:51,376: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-03-16 14:20:51,376: Starting ROS Master Node
[rosmaster.master][INFO] 2020-03-16 14:20:59,393: publisherUpdate[/rosout] -> http://172.18.0.22:44851/ ['http://172.18.0.22:36661/', 'http://172.18.0.22:44251/', 'http://172.18.0.22:43447/', 'http://172.18.0.22:43123/', 'http://172.18.0.22:44595/', 'http://172.18.0.22:44573/', 'http://172.18.0.22:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:02,705: +PUB [/clock] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:02,706: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:02,706: +SERVICE [/gazebo/set_model_configuration] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:02,707: +SERVICE [/gazebo/unpause_physics] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:02,708: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:02,713: publisherUpdate[/clock] -> http://172.18.0.22:44851/ ['http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:02,714: publisherUpdate[/clock] -> http://172.18.0.22:44851/ ['http://172.18.0.22:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:02,714: publisherUpdate[/clock] -> http://172.18.0.22:36661/ ['http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:02,733: publisherUpdate[/clock] -> http://172.18.0.22:36661/ ['http://172.18.0.22:33789/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:02,733: publisherUpdate[/clock] -> http://172.18.0.22:44251/ ['http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:02,734: publisherUpdate[/clock] -> http://172.18.0.22:44251/ ['http://172.18.0.22:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:02,734: publisherUpdate[/clock] -> http://172.18.0.22:43447/ ['http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:02,754: publisherUpdate[/clock] -> http://172.18.0.22:43447/ ['http://172.18.0.22:33789/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:02,754: publisherUpdate[/clock] -> http://172.18.0.22:43123/ ['http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:02,755: publisherUpdate[/clock] -> http://172.18.0.22:43123/ ['http://172.18.0.22:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:02,755: publisherUpdate[/clock] -> http://172.18.0.22:44595/ ['http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:02,756: publisherUpdate[/clock] -> http://172.18.0.22:44595/ ['http://172.18.0.22:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:02,756: publisherUpdate[/clock] -> http://172.18.0.22:44573/ ['http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:02,757: publisherUpdate[/clock] -> http://172.18.0.22:44573/ ['http://172.18.0.22:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:02,757: publisherUpdate[/clock] -> http://172.18.0.22:33789/ ['http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:02,826: publisherUpdate[/clock] -> http://172.18.0.22:33789/ ['http://172.18.0.22:33789/']: sec=0.07, result=[1, '', 0]
[rosmaster.master][ERROR] 2020-03-16 14:21:04,234: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2020-03-16 14:21:04,237: +PUB [/ariac/laser_profiler_1] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,301: +PUB [/ariac/depth_camera_1] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,326: +PUB [/ariac/proximity_sensor_1] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,360: +PUB [/ariac/break_beam_1] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,360: +PUB [/ariac/break_beam_1_change] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,460: +PUB [/ariac/orders] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,462: +PUB [/ariac/competition_state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,466: +SERVICE [/ariac/end_competition] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,469: +SERVICE [/ariac/submit_shipment] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,476: +SUB [/ariac/trays] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,482: +SERVICE [/ariac/agv1] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,484: +SERVICE [/ariac/agv2] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,535: +PUB [/ariac/logical_camera_1] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,537: +PUB [/tf] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,540: +PUB [/ariac/quality_control_sensor_2] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,543: +PUB [/ariac/quality_control_sensor_1] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,545: +PUB [/ariac/logical_camera_2] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,639: +SERVICE [/ariac/conveyor/control] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,640: +PUB [/ariac/conveyor/state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,681: +SERVICE [/ariac/agv1/animate] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,683: +PUB [/ariac/agv1/state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,735: +PUB [/ariac/trays] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,738: +SERVICE [/ariac/kit_tray_1/clear_tray] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,740: +SERVICE [/ariac/kit_tray_1/get_content] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,742: +SERVICE [/ariac/agv2/animate] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,743: +PUB [/ariac/agv2/state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,744: +SERVICE [/ariac/kit_tray_2/clear_tray] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,745: +SERVICE [/ariac/kit_tray_2/get_content] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:04,792: -SUB [/clock] /spawn_gazebo_sensors http://172.18.0.22:44595/
[rosmaster.master][INFO] 2020-03-16 14:21:04,792: -PUB [/rosout] /spawn_gazebo_sensors http://172.18.0.22:44595/
[rosmaster.master][INFO] 2020-03-16 14:21:04,792: -SERVICE [/spawn_gazebo_sensors/set_logger_level] /spawn_gazebo_sensors rosrpc://172.18.0.22:40797
[rosmaster.master][INFO] 2020-03-16 14:21:04,793: -SERVICE [/spawn_gazebo_sensors/get_loggers] /spawn_gazebo_sensors rosrpc://172.18.0.22:40797
[rosmaster.master][INFO] 2020-03-16 14:21:04,802: publisherUpdate[/ariac/trays] -> http://172.18.0.22:33789/ ['http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:04,802: publisherUpdate[/rosout] -> http://172.18.0.22:44851/ ['http://172.18.0.22:36661/', 'http://172.18.0.22:44251/', 'http://172.18.0.22:43447/', 'http://172.18.0.22:43123/', 'http://172.18.0.22:44573/', 'http://172.18.0.22:33789/']
[rosmaster.master][INFO] 2020-03-16 14:21:04,803: publisherUpdate[/ariac/trays] -> http://172.18.0.22:33789/ ['http://172.18.0.22:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:04,803: publisherUpdate[/rosout] -> http://172.18.0.22:44851/ ['http://172.18.0.22:36661/', 'http://172.18.0.22:44251/', 'http://172.18.0.22:43447/', 'http://172.18.0.22:43123/', 'http://172.18.0.22:44573/', 'http://172.18.0.22:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:05,578: +SERVICE [/ariac/gantry/controller_manager/list_controllers] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,579: +SERVICE [/ariac/gantry/controller_manager/list_controller_types] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,581: +SERVICE [/ariac/gantry/controller_manager/load_controller] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,582: +SERVICE [/ariac/gantry/controller_manager/unload_controller] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,584: +SERVICE [/ariac/gantry/controller_manager/switch_controller] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,585: +SERVICE [/ariac/gantry/controller_manager/reload_controller_libraries] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,661: +SERVICE [/ariac/gantry/left_arm/gripper/control] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,664: +PUB [/ariac/gantry/left_arm/gripper/state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,667: +SERVICE [/ariac/gantry/right_arm/gripper/control] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,669: +PUB [/ariac/gantry/right_arm/gripper/state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,797: +SERVICE [/ariac/gantry/gantry_controller/gains/small_long_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,798: +PUB [/ariac/gantry/gantry_controller/gains/small_long_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,803: +PUB [/ariac/gantry/gantry_controller/gains/small_long_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,811: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,812: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,814: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,815: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,816: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,818: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,821: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,822: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,824: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,825: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,826: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,828: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,830: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,831: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,833: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,834: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,835: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,837: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,838: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,840: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,841: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,843: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,844: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,846: +PARAM [/ariac/gantry/gantry_controller/gains/small_long_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,858: +SERVICE [/ariac/gantry/gantry_controller/gains/torso_rail_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,860: +PUB [/ariac/gantry/gantry_controller/gains/torso_rail_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,861: +PUB [/ariac/gantry/gantry_controller/gains/torso_rail_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,868: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,869: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,870: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,871: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,872: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,873: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,873: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,874: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,875: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,876: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,876: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,877: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,878: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,879: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,879: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,881: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,881: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,882: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,883: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,883: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,884: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,885: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,886: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,886: +PARAM [/ariac/gantry/gantry_controller/gains/torso_rail_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,891: +SERVICE [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,891: +PUB [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,892: +PUB [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,894: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,894: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,895: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,895: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,896: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,896: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,896: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,897: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,897: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,897: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,898: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,898: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,899: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,899: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,899: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,900: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,900: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,900: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,901: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,901: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,901: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,902: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,902: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,902: +PARAM [/ariac/gantry/gantry_controller/gains/torso_base_main_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,905: +SUB [/ariac/gantry/gantry_controller/command] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,905: +PUB [/ariac/gantry/gantry_controller/state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,906: +PUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/result] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,906: +PUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/feedback] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,906: +PUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/status] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,909: +SUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/goal] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,910: +SUB [/ariac/gantry/gantry_controller/follow_joint_trajectory/cancel] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,910: +SERVICE [/ariac/gantry/gantry_controller/query_state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,932: +PUB [/ariac/gantry/joint_states] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,989: +SERVICE [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,990: +PUB [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,991: +PUB [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:05,995: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,996: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,997: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,997: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,999: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:05,999: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,001: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,001: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,002: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,002: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,003: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,003: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,004: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,005: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,005: publisherUpdate[/ariac/gantry/joint_states] -> http://172.18.0.22:43447/ ['http://172.18.0.22:33789/']
